tender_id,source_file,award_template,counts_printed,documents_sold,bids_received,bids_responsive,bids_awarded,bought_but_did_not_bid,received_but_not_responsive,responsive_but_not_awarded,winner,winner_id,contract_value_taka,single_bid_received,single_bid_responsive,all_received_were_responsive,bidder_level_data_available,bidder_level_note,count_anomaly
791688,Contract_Awards_PDFs/Tender_791688.pdf,supplier,yes,2,2,2,1,0,0,1,MS TECHNOLOGIES LIMITED,co0008,2888470.843,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
79395,Contract_Awards_PDFs/Tender_79395.pdf,supplier,yes,18,14,9,1,4,5,8,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",co0248,79802128.8,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
80585,Contract_Awards_PDFs/Tender_80585.pdf,supplier,yes,17,12,11,1,5,1,10,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",co0248,83879558.1,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
80586,Contract_Awards_PDFs/Tender_80586.pdf,supplier,yes,12,7,5,1,5,2,4,"M.A.H Construction Ltd,RAB-RC(PVT)Ltd and Dawn Corporation JV ( JVCA Partners [Business Share]: M/S. Dawn Corporation [0.000%] , RAB-RC (PVT) LIMITED [0.000%] , M.A.H. CONSTRUCTION LTD. [0.000%] )",co0248,71975651.4,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
807903,Contract_Awards_PDFs/Tender_807903.pdf,supplier,yes,9,8,3,1,1,5,2,"M/S RAHMAN ENGINEERING - M/S TANNI ENTERPRISE (JV) ( JVCA Partners [Business Share]: M/S Rahman Engineering [51.000%] , M/S. TANNI ENTERPRISE [49.000%] )",co0249,36704663.586,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
808097,Contract_Awards_PDFs/Tender_808097.pdf,supplier,yes,1,1,1,1,0,0,0,H.A Enterprise,co0236,9998620.468,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
815786,Contract_Awards_PDFs/Tender_815786.pdf,supplier,yes,1,1,1,1,0,0,0,Solution World Limited,co0250,4292000,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
824096,Contract_Awards_PDFs/Tender_824096.pdf,supplier,yes,2,2,2,1,0,0,1,M/s.Suraim Enterprise,co0205,3388017.55,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
826146,Contract_Awards_PDFs/Tender_826146.pdf,supplier,yes,3,2,2,1,1,0,1,Momotaj Engineers Ltd.,co0003,74638988.254,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
827087,Contract_Awards_PDFs/Tender_827087.pdf,supplier,yes,2,2,2,1,0,0,1,M/S S.R Construction,co0251,949250.535,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
827548,Contract_Awards_PDFs/Tender_827548.pdf,supplier,yes,7,6,3,1,1,3,2,HAIDER & CO.,co0013,39109436.181,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
828053,Contract_Awards_PDFs/Tender_828053.pdf,supplier,yes,10,9,8,1,1,1,7,M/S TANIN ENTERPRISE,co0041,7198146,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
832064,Contract_Awards_PDFs/Tender_832064.pdf,supplier,yes,5,3,3,1,2,0,2,Star Tech & Engineering Ltd.,co0252,10540782.332,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
834339,Contract_Awards_PDFs/Tender_834339.pdf,supplier,yes,2,2,2,1,0,0,1,Smart Technologies (BD) Ltd.,co0039,2394588.278,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
835443,Contract_Awards_PDFs/Tender_835443.pdf,supplier,yes,3,2,2,1,1,0,1,ADVANCE TECHNOLOGY CONSORTIUM LIMITED,co0164,3995000.016,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
835607,Contract_Awards_PDFs/Tender_835607.pdf,supplier,yes,1,1,1,1,0,0,0,Hatil Complex Ltd,co0136,3889900.292,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
835662,Contract_Awards_PDFs/Tender_835662.pdf,supplier,yes,3,3,2,1,0,1,1,Global Office Automation Ltd.,co0253,568279.892,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
835847,Contract_Awards_PDFs/Tender_835847.pdf,supplier,yes,1,1,1,1,0,0,0,M/S S.R Construction,co0251,711206.814,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
836225,Contract_Awards_PDFs/Tender_836225.pdf,supplier,yes,1,1,1,1,0,0,0,ETASA ENTERPRISE,co0254,1450736.1,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
836329,Contract_Awards_PDFs/Tender_836329.pdf,supplier,yes,4,4,2,1,0,2,1,Verbal,co0255,1725135.081,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
837643,Contract_Awards_PDFs/Tender_837643.pdf,supplier,yes,2,1,1,1,1,0,0,Smart Technologies (BD) Ltd.,co0039,16885994.57,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
837644,Contract_Awards_PDFs/Tender_837644.pdf,supplier,yes,2,1,1,1,1,0,0,Smart Technologies (BD) Ltd.,co0039,19786172.511,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
840372,Contract_Awards_PDFs/Tender_840372.pdf,supplier,yes,1,1,1,1,0,0,0,M/S. J.J. Traders,co0256,2322988.272,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
842165,Contract_Awards_PDFs/Tender_842165.pdf,supplier,yes,11,11,2,1,0,9,1,Gess Bangladesh,co0011,1842091.095,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
848555,Contract_Awards_PDFs/Tender_848555.pdf,supplier,yes,6,3,1,1,3,2,0,"SUNNY-RS-TML JV ( JVCA Partners [Business Share]: M/S Sunny Construction [50.000%] , TRADEMAJESTIC LIMITED [25.000%] , M/S. R.S ENTERPRISE [25.000%] )",co0257,51133146.948,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
851863,Contract_Awards_PDFs/Tender_851863.pdf,supplier,yes,3,2,2,1,1,0,1,M/S. Khan Corporation,co0258,2707964.064,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
851864,Contract_Awards_PDFs/Tender_851864.pdf,supplier,yes,3,2,1,1,1,1,0,M/S. Nice Enterprise,co0168,12402992.043,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
851865,Contract_Awards_PDFs/Tender_851865.pdf,supplier,yes,3,2,1,1,1,1,0,M/S. Shah Jabbaria Construction & Co.,co0259,12814150.311,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
857646,Contract_Awards_PDFs/Tender_857646.pdf,supplier,yes,10,4,3,1,6,1,2,"National Development Engineers Ltd. - M/S. Niaz Traders JV (NDE-NT JV) ( JVCA Partners [Business Share]: NATIONAL DEVELOPMENT ENGINEERS LTD. [20.000%] , M/S. Niaz Traders [80.000%] )",co0260,831424240.458,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
858747,Contract_Awards_PDFs/Tender_858747.pdf,supplier,yes,3,2,2,1,1,0,1,Concept Elevators & Engineering Ltd.,co0042,20293330.08,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
859008,Contract_Awards_PDFs/Tender_859008.pdf,supplier,yes,2,2,2,1,0,0,1,"Noor Hossain Ltd. (JV) ( JVCA Partners [Business Share]: MD. DOLLAR [80.000%] , Noor Hossain Limited [20.000%] )",co0261,90465350.411,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
860503,Contract_Awards_PDFs/Tender_860503.pdf,supplier,yes,8,4,3,1,4,1,2,"SS-RC (JV) ( JVCA Partners [Business Share]: Rafiq Construction Co. (Pvt.) Ltd. [60.000%] , M/S. Sharif & Sons [40.000%] )",co0262,446902393.401,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
860822,Contract_Awards_PDFs/Tender_860822.pdf,supplier,yes,1,1,1,1,0,0,0,Premier Trading International,co0263,40471936.052,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
860823,Contract_Awards_PDFs/Tender_860823.pdf,supplier,yes,3,2,2,1,1,0,1,M/S.Modina Enterprise,co0264,7358692.5,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
862601,Contract_Awards_PDFs/Tender_862601.pdf,supplier,yes,4,3,3,1,1,0,2,Flowater Solutions Ltd.,co0265,5388565.65,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
862635,Contract_Awards_PDFs/Tender_862635.pdf,supplier,yes,2,2,1,1,0,1,0,CPDL LTD.,co0007,25299889.08,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
863109,Contract_Awards_PDFs/Tender_863109.pdf,supplier,yes,3,3,1,1,0,2,0,M/s J S Enterprise,co0215,18605443.464,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
865422,Contract_Awards_PDFs/Tender_865422.pdf,supplier,yes,5,4,3,1,1,1,2,Total Accessories,co0266,1426506.247,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
865423,Contract_Awards_PDFs/Tender_865423.pdf,supplier,yes,6,5,2,1,1,3,1,Total Accessories,co0266,1268712.037,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
865569,Contract_Awards_PDFs/Tender_865569.pdf,supplier,yes,2,2,1,1,0,1,0,M/s. Bhuiyan Traders,co0267,4403775.886,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
867256,Contract_Awards_PDFs/Tender_867256.pdf,supplier,yes,8,7,5,1,1,2,4,M/S RAFID TRADERS,co0268,107298313.662,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
868640,Contract_Awards_PDFs/Tender_868640.pdf,supplier,yes,2,2,2,1,0,0,1,DIENCO LIMITED,co0269,604963771.954,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
870250,Contract_Awards_PDFs/Tender_870250.pdf,supplier,yes,5,5,2,1,0,3,1,M/s. M.R. Construction,co0270,119111709.123,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
870252,Contract_Awards_PDFs/Tender_870252.pdf,supplier,yes,6,6,6,1,0,0,5,M/S. Maliha Enterprise,co0109,8805050.955,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
870258,Contract_Awards_PDFs/Tender_870258.pdf,supplier,yes,7,7,3,1,0,4,2,M/S. Maliha Enterprise,co0109,14920046.541,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
870259,Contract_Awards_PDFs/Tender_870259.pdf,supplier,yes,6,6,2,1,0,4,1,HAIDER & CO.,co0013,19308532.5,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
870260,Contract_Awards_PDFs/Tender_870260.pdf,supplier,yes,8,6,2,1,2,4,1,M/S. A. R. Enterprise,co0016,8637145.857,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
870261,Contract_Awards_PDFs/Tender_870261.pdf,supplier,yes,6,6,5,1,0,1,4,M/S. AMIN TRADING CORPORATION,co0197,22753866.771,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
879523,Contract_Awards_PDFs/Tender_879523.pdf,supplier,yes,5,3,2,1,2,1,1,Rangpur Metal Industries Limited,co0271,14058755.285,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
882631,Contract_Awards_PDFs/Tender_882631.pdf,supplier,yes,4,4,1,1,0,3,0,Shapla Enterprise,co0230,4863789.367,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
882632,Contract_Awards_PDFs/Tender_882632.pdf,supplier,yes,4,4,1,1,0,3,0,Evergreen Printing press,co0060,1537990.205,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
887587,Contract_Awards_PDFs/Tender_887587.pdf,supplier,yes,2,1,1,1,1,0,0,Aliza Enterprise,co0005,839337.005,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
887588,Contract_Awards_PDFs/Tender_887588.pdf,supplier,yes,4,3,3,1,1,0,2,MULTITRADE INTERNATIONAL,co0043,825000.011,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
887589,Contract_Awards_PDFs/Tender_887589.pdf,supplier,yes,3,3,3,1,0,0,2,M/S. Maliha Enterprise,co0109,836825.011,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
888738,Contract_Awards_PDFs/Tender_888738.pdf,supplier,yes,2,1,1,1,1,0,0,Concept Elevators & Engineering Ltd.,co0042,17878787.727,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
888828,Contract_Awards_PDFs/Tender_888828.pdf,supplier,yes,1,1,1,1,0,0,0,Daffodil Electric Company,co0100,2130000.096,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
889937,Contract_Awards_PDFs/Tender_889937.pdf,supplier,yes,4,2,1,1,2,1,0,Starlite Services Limited,co0019,25273304.235,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
889938,Contract_Awards_PDFs/Tender_889938.pdf,supplier,yes,3,3,2,1,0,1,1,M/S. AMIN TRADING CORPORATION,co0197,5685032.997,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
89106,Contract_Awards_PDFs/Tender_89106.pdf,supplier,yes,9,5,1,1,4,4,0,"Starlite Services Ltd & Convoy Service JV ( JVCA Partners [Business Share]: CONVOY SERVICE [0.000%] , Starlite Services Limited [0.000%] )",co0272,126193349.781,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
891746,Contract_Awards_PDFs/Tender_891746.pdf,supplier,yes,2,2,2,1,0,0,1,M/S TANIN ENTERPRISE,co0041,2388323.727,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
89768,Contract_Awards_PDFs/Tender_89768.pdf,supplier,yes,4,2,2,1,2,0,1,M/S. Mukta Enterprise,co0273,2729526.828,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
901824,Contract_Awards_PDFs/Tender_901824.pdf,supplier,yes,11,11,1,1,0,10,0,"SS-RI JV ( JVCA Partners [Business Share]: M/S. Raju International [49.000%] , M/S. Sharif & Sons [51.000%] )",co0274,43936248.816,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
902293,Contract_Awards_PDFs/Tender_902293.pdf,supplier,yes,6,5,1,1,1,4,0,"Rana Builders (Pvt.) Ltd. - M/s. Shafique and Sons (JV) ( JVCA Partners [Business Share]: Rana Builders (Pvt.) Ltd. [51.000%] , M/s Shafique and Sons [49.000%] )",co0203,105822700.038,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
909179,Contract_Awards_PDFs/Tender_909179.pdf,supplier,yes,3,2,2,1,1,0,1,MS TECHNOLOGIES LIMITED,co0008,2640523.644,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
909193,Contract_Awards_PDFs/Tender_909193.pdf,supplier,yes,8,6,2,1,2,4,1,Ocean Electrical Limited,co0275,53131569.948,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
909196,Contract_Awards_PDFs/Tender_909196.pdf,supplier,yes,2,2,2,1,0,0,1,MS TECHNOLOGIES LIMITED,co0008,5896865.104,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
91142,Contract_Awards_PDFs/Tender_91142.pdf,supplier,yes,15,12,4,1,3,8,3,M/S. Raquib & Brothers,co0012,17986218.291,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
916128,Contract_Awards_PDFs/Tender_916128.pdf,supplier,yes,2,2,2,1,0,0,1,R R Enterprise,co0276,2241467.989,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
917088,Contract_Awards_PDFs/Tender_917088.pdf,supplier,yes,1,1,1,1,0,0,0,"RNYB Ltd - A.T Construction JV. JV. ( JVCA Partners [Business Share]: RN Yakub & Brothers Private Limited. [51.000%] , M/S. A.T. Construction [49.000%] )",co0277,161596296.849,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
918775,Contract_Awards_PDFs/Tender_918775.pdf,supplier,yes,2,1,1,1,1,0,0,Cooltech Corporation,co0093,74713501.266,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
920946,Contract_Awards_PDFs/Tender_920946.pdf,supplier,yes,8,8,3,1,0,5,2,M/S. Sharif & Sons,co0017,52288766.803,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
925146,Contract_Awards_PDFs/Tender_925146.pdf,supplier,yes,2,1,1,1,1,0,0,R R Enterprise,co0276,759747.893,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
925988,Contract_Awards_PDFs/Tender_925988.pdf,supplier,yes,2,2,1,1,0,1,0,H.A Enterprise,co0236,9995244.021,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
926607,Contract_Awards_PDFs/Tender_926607.pdf,supplier,yes,7,5,5,1,2,0,4,"Anik Trading and Construction-Fastbuild JV ( JVCA Partners [Business Share]: FASTBUILD [75.000%] , Anik Trading and Construction Limited [25.000%] )",co0278,250839121.923,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
926623,Contract_Awards_PDFs/Tender_926623.pdf,supplier,yes,6,6,2,1,0,4,1,Nur Traders,co0279,4722959.142,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
932337,Contract_Awards_PDFs/Tender_932337.pdf,supplier,yes,7,3,1,1,4,2,0,Khokan Construction & Engineering Ltd,co0280,153774163.71,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
935037,Contract_Awards_PDFs/Tender_935037.pdf,supplier,yes,2,2,1,1,0,1,0,RUPOKAR,co0281,4498000.001,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
935064,Contract_Awards_PDFs/Tender_935064.pdf,supplier,yes,4,4,2,1,0,2,1,S. R. Trade International,co0282,1719003.45,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
935084,Contract_Awards_PDFs/Tender_935084.pdf,supplier,yes,5,3,3,1,2,0,2,"UCC-SC JV ( JVCA Partners [Business Share]: M/S Sunny Construction [60.000%] , The United Construction Co. [40.000%] )",co0283,42162305.121,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
935090,Contract_Awards_PDFs/Tender_935090.pdf,supplier,yes,3,3,2,1,0,1,1,"Nur Enterprise-Amin Trading Corporation JV ( JVCA Partners [Business Share]: M/S Nur Enterprise [51.000%] , M/S. AMIN TRADING CORPORATION [49.000%] )",co0284,40484581.128,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
935093,Contract_Awards_PDFs/Tender_935093.pdf,supplier,yes,5,3,3,1,2,0,2,"NDE-UCC-SC JV ( JVCA Partners [Business Share]: M/S Sunny Construction [35.000%] , NATIONAL DEVELOPMENT ENGINEERS LTD. [40.000%] , The United Construction Co. [25.000%] )",co0285,134602376.4,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
935863,Contract_Awards_PDFs/Tender_935863.pdf,supplier,yes,2,1,1,1,1,0,0,M/S Shapla Traders,co0286,9516411,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
936176,Contract_Awards_PDFs/Tender_936176.pdf,supplier,yes,6,3,1,1,3,2,0,Optimal Technology (Pvt. ) Ltd.,co0077,4160942.1,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
936225,Contract_Awards_PDFs/Tender_936225.pdf,supplier,yes,4,3,2,1,1,1,1,M/S TANIN ENTERPRISE,co0041,2520856.8,no,no,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
936227,Contract_Awards_PDFs/Tender_936227.pdf,supplier,yes,3,2,1,1,1,1,0,MULTITRADE INTERNATIONAL,co0043,4960174.5,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
936248,Contract_Awards_PDFs/Tender_936248.pdf,supplier,yes,3,2,1,1,1,1,0,Concept Elevators & Engineering Ltd.,co0042,31299998.782,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
937128,Contract_Awards_PDFs/Tender_937128.pdf,supplier,yes,2,1,1,1,1,0,0,R R Enterprise,co0276,1373069.08,yes,yes,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
938968,Contract_Awards_PDFs/Tender_938968.pdf,supplier,yes,2,2,2,1,0,0,1,MULTITRADE INTERNATIONAL,co0043,726750.009,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
941420,Contract_Awards_PDFs/Tender_941420.pdf,supplier,yes,2,2,2,1,0,0,1,"DIENCO-MIR AKHTER JV ( JVCA Partners [Business Share]: DIENCO LIMITED [50.000%] , MIR AKHTER HOSSAIN LIMITED [50.000%] )",co0287,806242304.971,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
941511,Contract_Awards_PDFs/Tender_941511.pdf,supplier,yes,3,3,1,1,0,2,0,KEECO LIMITED,co0288,15234595.177,no,yes,no,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
941590,Contract_Awards_PDFs/Tender_941590.pdf,supplier,yes,2,2,2,1,0,0,1,MD. DOLLAR,co0289,15090531.058,no,no,yes,no,"the archive prints stage counts and the winner only; no bidder list, quoted price, evaluated amount, ranking or per-bidder rejection reason appears in any supplied document",
